000001.jpg
162770.jpg
162770
Train: [26][1070/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.579 (4.063)
Train: [26][1080/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.511 (4.061)
Train: [26][1090/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.129 (4.064)
Train: [26][1100/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.363 (4.064)
Train: [26][1110/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.074 (4.063)
Train: [26][1120/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.203 (4.066)
Train: [26][1130/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.653 (4.067)
Train: [26][1140/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 3.734 (4.066)
Train: [26][1150/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 3.108 (4.062)
Train: [26][1160/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.553 (4.061)
Train: [26][1170/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 3.335 (4.062)
Train: [26][1180/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.737 (4.060)
Train: [26][1190/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 5.060 (4.060)
Train: [26][1200/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 1.687 (4.057)
Train: [26][1210/1271]	BT 0.822 (0.821)	DT 0.000 (0.002)	loss 4.169 (4.058)
Train: [26][1220/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.585 (4.059)
Train: [26][1230/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 4.281 (4.059)
Train: [26][1240/1271]	BT 0.821 (0.821)	DT 0.012 (0.002)	loss 3.959 (4.058)
Train: [26][1250/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 5.284 (4.058)
Train: [26][1260/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.194 (4.056)
Train: [26][1270/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.011 (4.056)
epoch 26, total time 1043.83
Train: [27][10/1271]	BT 0.817 (1.012)	DT 0.000 (0.246)	loss 3.143 (4.294)
Train: [27][20/1271]	BT 0.818 (0.915)	DT 0.000 (0.123)	loss 1.790 (3.922)
Train: [27][30/1271]	BT 0.820 (0.883)	DT 0.000 (0.082)	loss 3.185 (4.016)
Train: [27][40/1271]	BT 0.821 (0.867)	DT 0.000 (0.062)	loss 4.056 (4.104)
Train: [27][50/1271]	BT 0.820 (0.858)	DT 0.000 (0.049)	loss 3.562 (4.056)
Train: [27][60/1271]	BT 0.818 (0.852)	DT 0.000 (0.041)	loss 4.582 (4.017)
Train: [27][70/1271]	BT 0.820 (0.847)	DT 0.000 (0.035)	loss 3.380 (3.979)
Train: [27][80/1271]	BT 0.823 (0.844)	DT 0.000 (0.031)	loss 3.954 (3.986)
Train: [27][90/1271]	BT 0.819 (0.841)	DT 0.000 (0.028)	loss 4.731 (3.989)
Train: [27][100/1271]	BT 0.820 (0.839)	DT 0.000 (0.025)	loss 4.053 (4.020)
Train: [27][110/1271]	BT 0.817 (0.837)	DT 0.000 (0.023)	loss 4.651 (4.040)
Train: [27][120/1271]	BT 0.821 (0.836)	DT 0.000 (0.021)	loss 3.586 (4.037)
Train: [27][130/1271]	BT 0.820 (0.834)	DT 0.000 (0.019)	loss 3.839 (4.054)
Train: [27][140/1271]	BT 0.821 (0.833)	DT 0.000 (0.018)	loss 4.355 (4.057)
Train: [27][150/1271]	BT 0.820 (0.833)	DT 0.000 (0.017)	loss 3.281 (4.074)
Train: [27][160/1271]	BT 0.820 (0.832)	DT 0.000 (0.016)	loss 2.243 (4.052)
Train: [27][170/1271]	BT 0.822 (0.831)	DT 0.000 (0.015)	loss 4.992 (4.039)
Train: [27][180/1271]	BT 0.822 (0.830)	DT 0.000 (0.014)	loss 3.887 (4.031)
Train: [27][190/1271]	BT 0.821 (0.830)	DT 0.000 (0.013)	loss 3.926 (4.040)
Train: [27][200/1271]	BT 0.818 (0.829)	DT 0.000 (0.012)	loss 4.413 (4.051)
Train: [27][210/1271]	BT 0.818 (0.829)	DT 0.000 (0.012)	loss 3.549 (4.068)
Train: [27][220/1271]	BT 0.820 (0.828)	DT 0.000 (0.011)	loss 3.232 (4.059)
Train: [27][230/1271]	BT 0.821 (0.828)	DT 0.000 (0.011)	loss 3.015 (4.047)
Train: [27][240/1271]	BT 0.819 (0.828)	DT 0.000 (0.010)	loss 3.314 (4.032)
Train: [27][250/1271]	BT 0.820 (0.827)	DT 0.000 (0.010)	loss 3.232 (4.039)
Train: [27][260/1271]	BT 0.820 (0.827)	DT 0.000 (0.010)	loss 4.890 (4.033)
Train: [27][270/1271]	BT 0.821 (0.827)	DT 0.000 (0.009)	loss 4.737 (4.029)
Train: [27][280/1271]	BT 0.819 (0.827)	DT 0.000 (0.009)	loss 4.929 (4.030)
Train: [27][290/1271]	BT 0.820 (0.826)	DT 0.000 (0.009)	loss 3.623 (4.032)
Train: [27][300/1271]	BT 0.819 (0.826)	DT 0.000 (0.008)	loss 4.228 (4.035)
Train: [27][310/1271]	BT 0.819 (0.826)	DT 0.000 (0.008)	loss 1.794 (4.015)
Train: [27][320/1271]	BT 0.825 (0.826)	DT 0.000 (0.008)	loss 4.387 (4.017)
Train: [27][330/1271]	BT 0.819 (0.826)	DT 0.000 (0.008)	loss 4.308 (4.022)
Train: [27][340/1271]	BT 0.821 (0.825)	DT 0.000 (0.007)	loss 2.944 (4.017)
Train: [27][350/1271]	BT 0.820 (0.825)	DT 0.000 (0.007)	loss 4.562 (4.014)
Train: [27][360/1271]	BT 0.822 (0.825)	DT 0.000 (0.007)	loss 3.075 (4.003)
Train: [27][370/1271]	BT 0.820 (0.825)	DT 0.000 (0.007)	loss 3.774 (4.002)
Train: [27][380/1271]	BT 0.820 (0.825)	DT 0.000 (0.007)	loss 3.760 (4.009)
Train: [27][390/1271]	BT 0.820 (0.825)	DT 0.000 (0.006)	loss 3.716 (4.008)
Train: [27][400/1271]	BT 0.821 (0.825)	DT 0.000 (0.006)	loss 4.142 (4.014)
Train: [27][410/1271]	BT 0.819 (0.824)	DT 0.000 (0.006)	loss 4.215 (4.017)
Train: [27][420/1271]	BT 0.820 (0.824)	DT 0.000 (0.006)	loss 5.349 (4.014)
Train: [27][430/1271]	BT 0.820 (0.824)	DT 0.000 (0.006)	loss 3.764 (4.018)
Train: [27][440/1271]	BT 0.820 (0.824)	DT 0.000 (0.006)	loss 4.076 (4.023)
Train: [27][450/1271]	BT 0.822 (0.824)	DT 0.000 (0.006)	loss 3.170 (4.011)
Train: [27][460/1271]	BT 0.824 (0.824)	DT 0.000 (0.006)	loss 2.705 (4.010)
Train: [27][470/1271]	BT 0.819 (0.824)	DT 0.000 (0.005)	loss 4.815 (4.004)
Train: [27][480/1271]	BT 0.819 (0.824)	DT 0.000 (0.005)	loss 4.151 (4.013)
Train: [27][490/1271]	BT 0.819 (0.824)	DT 0.000 (0.005)	loss 4.301 (4.021)
Train: [27][500/1271]	BT 0.821 (0.824)	DT 0.000 (0.005)	loss 4.095 (4.015)
Train: [27][510/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 4.573 (4.019)
Train: [27][520/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 4.335 (4.023)
Train: [27][530/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 4.554 (4.027)
Train: [27][540/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 4.646 (4.029)
Train: [27][550/1271]	BT 0.819 (0.823)	DT 0.000 (0.005)	loss 4.425 (4.028)
Train: [27][560/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 4.970 (4.029)
Train: [27][570/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.095 (4.030)
Train: [27][580/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 5.157 (4.028)
Train: [27][590/1271]	BT 0.819 (0.823)	DT 0.000 (0.004)	loss 5.559 (4.030)
Train: [27][600/1271]	BT 0.821 (0.823)	DT 0.000 (0.004)	loss 2.982 (4.029)
Train: [27][610/1271]	BT 0.821 (0.823)	DT 0.000 (0.004)	loss 4.855 (4.032)
Train: [27][620/1271]	BT 0.818 (0.823)	DT 0.000 (0.004)	loss 4.670 (4.033)
Train: [27][630/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.220 (4.033)
Train: [27][640/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 3.622 (4.036)
Train: [27][650/1271]	BT 0.818 (0.823)	DT 0.000 (0.004)	loss 3.932 (4.037)
Train: [27][660/1271]	BT 0.821 (0.823)	DT 0.000 (0.004)	loss 4.054 (4.037)
Train: [27][670/1271]	BT 0.819 (0.823)	DT 0.000 (0.004)	loss 3.890 (4.035)
Train: [27][680/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 3.483 (4.034)
Train: [27][690/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.982 (4.029)
Train: [27][700/1271]	BT 0.821 (0.822)	DT 0.000 (0.004)	loss 4.400 (4.031)
Train: [27][710/1271]	BT 0.819 (0.822)	DT 0.000 (0.004)	loss 4.305 (4.033)
Train: [27][720/1271]	BT 0.820 (0.822)	DT 0.000 (0.004)	loss 2.648 (4.034)
Train: [27][730/1271]	BT 0.821 (0.822)	DT 0.000 (0.004)	loss 3.798 (4.035)
Train: [27][740/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.782 (4.031)
Train: [27][750/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.832 (4.031)
Train: [27][760/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 4.218 (4.036)
Train: [27][770/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 3.224 (4.037)
Train: [27][780/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.057 (4.034)
Train: [27][790/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 4.406 (4.033)
Train: [27][800/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 3.351 (4.032)
Train: [27][810/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 4.204 (4.031)
Train: [27][820/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 4.317 (4.033)
Train: [27][830/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.061 (4.033)
Train: [27][840/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 3.281 (4.029)
Train: [27][850/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.266 (4.031)
Train: [27][860/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 2.293 (4.028)
Train: [27][870/1271]	BT 0.825 (0.822)	DT 0.000 (0.003)	loss 3.229 (4.028)
Train: [27][880/1271]	BT 0.822 (0.822)	DT 0.000 (0.003)	loss 4.738 (4.028)
Train: [27][890/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.460 (4.025)
Train: [27][900/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 3.916 (4.026)
Train: [27][910/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.319 (4.023)
Train: [27][920/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 5.321 (4.025)
Train: [27][930/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 3.245 (4.024)
Train: [27][940/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 2.717 (4.025)
Train: [27][950/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.422 (4.023)
Train: [27][960/1271]	BT 0.824 (0.822)	DT 0.000 (0.003)	loss 3.793 (4.026)
Train: [27][970/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 3.419 (4.023)
Train: [27][980/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.552 (4.026)
Train: [27][990/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.748 (4.027)
Train: [27][1000/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.419 (4.030)
Train: [27][1010/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 3.013 (4.030)
Train: [27][1020/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 2.028 (4.025)
Train: [27][1030/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.515 (4.029)
Train: [27][1040/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 4.891 (4.030)
Train: [27][1050/1271]	BT 0.819 (0.822)	DT 0.000 (0.002)	loss 3.723 (4.031)
Train: [27][1060/1271]	BT 0.820 (0.822)	DT 0.000 (0.002)	loss 2.964 (4.031)
Train: [27][1070/1271]	BT 0.819 (0.822)	DT 0.000 (0.002)	loss 3.707 (4.028)
Train: [27][1080/1271]	BT 0.820 (0.822)	DT 0.000 (0.002)	loss 4.354 (4.027)
Train: [27][1090/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.985 (4.030)
Train: [27][1100/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.241 (4.031)
Train: [27][1110/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 2.327 (4.029)
Train: [27][1120/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.405 (4.030)
Train: [27][1130/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.859 (4.030)
Train: [27][1140/1271]	BT 0.817 (0.821)	DT 0.000 (0.002)	loss 3.133 (4.029)
Train: [27][1150/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.225 (4.027)
Train: [27][1160/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 2.337 (4.021)
Train: [27][1170/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.299 (4.024)
Train: [27][1180/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 4.694 (4.026)
Train: [27][1190/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.721 (4.027)
Train: [27][1200/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 4.583 (4.025)
Train: [27][1210/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 5.214 (4.031)
Train: [27][1220/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.319 (4.034)
Train: [27][1230/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.254 (4.034)
Train: [27][1240/1271]	BT 0.818 (0.821)	DT 0.007 (0.002)	loss 3.651 (4.033)
Train: [27][1250/1271]	BT 0.816 (0.821)	DT 0.000 (0.002)	loss 4.344 (4.032)
Train: [27][1260/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 5.070 (4.035)
Train: [27][1270/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 2.572 (4.035)
epoch 27, total time 1043.98
Train: [28][10/1271]	BT 0.817 (0.992)	DT 0.000 (0.222)	loss 4.238 (3.840)
Train: [28][20/1271]	BT 0.821 (0.905)	DT 0.000 (0.111)	loss 3.853 (3.956)
Train: [28][30/1271]	BT 0.819 (0.876)	DT 0.000 (0.074)	loss 4.685 (3.880)
Train: [28][40/1271]	BT 0.819 (0.862)	DT 0.000 (0.056)	loss 4.322 (3.930)
Train: [28][50/1271]	BT 0.820 (0.854)	DT 0.000 (0.045)	loss 4.386 (4.065)
Train: [28][60/1271]	BT 0.819 (0.848)	DT 0.000 (0.037)	loss 3.457 (3.972)
Train: [28][70/1271]	BT 0.820 (0.844)	DT 0.000 (0.032)	loss 3.638 (3.950)
Train: [28][80/1271]	BT 0.820 (0.841)	DT 0.000 (0.028)	loss 3.333 (3.961)
Train: [28][90/1271]	BT 0.818 (0.838)	DT 0.000 (0.025)	loss 3.344 (3.971)
Train: [28][100/1271]	BT 0.818 (0.837)	DT 0.000 (0.022)	loss 4.082 (3.957)
Train: [28][110/1271]	BT 0.819 (0.835)	DT 0.000 (0.020)	loss 3.635 (3.987)
Train: [28][120/1271]	BT 0.821 (0.834)	DT 0.000 (0.019)	loss 4.205 (4.003)
Train: [28][130/1271]	BT 0.820 (0.833)	DT 0.000 (0.017)	loss 4.555 (4.011)
Train: [28][140/1271]	BT 0.819 (0.832)	DT 0.000 (0.016)	loss 2.865 (4.011)
Train: [28][150/1271]	BT 0.820 (0.831)	DT 0.000 (0.015)	loss 3.660 (3.987)
Train: [28][160/1271]	BT 0.821 (0.830)	DT 0.000 (0.014)	loss 3.848 (3.999)
Train: [28][170/1271]	BT 0.821 (0.830)	DT 0.000 (0.013)	loss 3.938 (4.001)
Train: [28][180/1271]	BT 0.819 (0.829)	DT 0.000 (0.012)	loss 3.574 (4.003)
Train: [28][190/1271]	BT 0.819 (0.829)	DT 0.000 (0.012)	loss 3.448 (4.003)
Train: [28][200/1271]	BT 0.819 (0.828)	DT 0.000 (0.011)	loss 2.188 (3.992)
Train: [28][210/1271]	BT 0.821 (0.828)	DT 0.000 (0.011)	loss 3.926 (3.987)
Train: [28][220/1271]	BT 0.819 (0.827)	DT 0.000 (0.010)	loss 3.426 (3.989)
Train: [28][230/1271]	BT 0.819 (0.827)	DT 0.000 (0.010)	loss 4.600 (3.978)
Train: [28][240/1271]	BT 0.820 (0.827)	DT 0.000 (0.009)	loss 4.496 (3.974)
Train: [28][250/1271]	BT 0.818 (0.826)	DT 0.000 (0.009)	loss 2.975 (3.975)
Train: [28][260/1271]	BT 0.819 (0.826)	DT 0.000 (0.009)	loss 4.652 (3.991)
Train: [28][270/1271]	BT 0.821 (0.826)	DT 0.000 (0.008)	loss 5.251 (3.999)
Train: [28][280/1271]	BT 0.819 (0.826)	DT 0.000 (0.008)	loss 4.478 (4.011)
Train: [28][290/1271]	BT 0.820 (0.826)	DT 0.000 (0.008)	loss 4.209 (4.009)
Train: [28][300/1271]	BT 0.820 (0.825)	DT 0.000 (0.008)	loss 3.667 (4.006)
Train: [28][310/1271]	BT 0.819 (0.825)	DT 0.000 (0.007)	loss 4.846 (4.011)
Train: [28][320/1271]	BT 0.820 (0.825)	DT 0.000 (0.007)	loss 4.254 (4.015)
Train: [28][330/1271]	BT 0.821 (0.825)	DT 0.000 (0.007)	loss 3.284 (4.014)
Train: [28][340/1271]	BT 0.820 (0.825)	DT 0.000 (0.007)	loss 5.148 (4.013)
Train: [28][350/1271]	BT 0.819 (0.825)	DT 0.000 (0.006)	loss 3.682 (4.013)
Train: [28][360/1271]	BT 0.820 (0.824)	DT 0.000 (0.006)	loss 3.875 (4.010)
Train: [28][370/1271]	BT 0.821 (0.824)	DT 0.000 (0.006)	loss 4.071 (4.017)
Train: [28][380/1271]	BT 0.821 (0.824)	DT 0.000 (0.006)	loss 4.254 (4.021)
Train: [28][390/1271]	BT 0.818 (0.824)	DT 0.000 (0.006)	loss 3.155 (4.025)
Train: [28][400/1271]	BT 0.819 (0.824)	DT 0.000 (0.006)	loss 4.520 (4.031)
Train: [28][410/1271]	BT 0.820 (0.824)	DT 0.000 (0.006)	loss 2.371 (4.021)
Train: [28][420/1271]	BT 0.820 (0.824)	DT 0.000 (0.005)	loss 3.628 (4.021)
Train: [28][430/1271]	BT 0.817 (0.824)	DT 0.000 (0.005)	loss 2.920 (4.020)
Train: [28][440/1271]	BT 0.820 (0.824)	DT 0.000 (0.005)	loss 4.919 (4.023)
Train: [28][450/1271]	BT 0.821 (0.823)	DT 0.000 (0.005)	loss 3.547 (4.021)
Train: [28][460/1271]	BT 0.819 (0.823)	DT 0.000 (0.005)	loss 4.392 (4.026)
Train: [28][470/1271]	BT 0.820 (0.823)	DT 0.000 (0.005)	loss 3.933 (4.025)
Train: [28][480/1271]	BT 0.819 (0.823)	DT 0.000 (0.005)	loss 3.545 (4.017)
Train: [28][490/1271]	BT 0.826 (0.823)	DT 0.000 (0.005)	loss 3.441 (4.020)
Train: [28][500/1271]	BT 0.819 (0.823)	DT 0.000 (0.005)	loss 4.517 (4.023)
Train: [28][510/1271]	BT 0.818 (0.823)	DT 0.000 (0.005)	loss 4.113 (4.026)
Train: [28][520/1271]	BT 0.819 (0.823)	DT 0.000 (0.004)	loss 4.655 (4.022)
Train: [28][530/1271]	BT 0.819 (0.823)	DT 0.000 (0.004)	loss 4.561 (4.025)
Train: [28][540/1271]	BT 0.821 (0.823)	DT 0.000 (0.004)	loss 4.512 (4.028)
Train: [28][550/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 3.563 (4.031)
Train: [28][560/1271]	BT 0.819 (0.823)	DT 0.000 (0.004)	loss 3.712 (4.034)
Train: [28][570/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.364 (4.040)
Train: [28][580/1271]	BT 0.818 (0.823)	DT 0.000 (0.004)	loss 3.848 (4.039)
Train: [28][590/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.124 (4.037)
Train: [28][600/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.158 (4.039)
Train: [28][610/1271]	BT 0.820 (0.823)	DT 0.000 (0.004)	loss 4.852 (4.037)
Train: [28][620/1271]	BT 0.818 (0.822)	DT 0.000 (0.004)	loss 3.640 (4.037)
Train: [28][630/1271]	BT 0.818 (0.822)	DT 0.000 (0.004)	loss 3.682 (4.036)
Train: [28][640/1271]	BT 0.818 (0.822)	DT 0.000 (0.004)	loss 4.394 (4.032)
Train: [28][650/1271]	BT 0.819 (0.822)	DT 0.000 (0.004)	loss 3.944 (4.031)
Train: [28][660/1271]	BT 0.821 (0.822)	DT 0.000 (0.004)	loss 4.249 (4.029)
Train: [28][670/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.824 (4.029)
Train: [28][680/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 5.018 (4.031)
Train: [28][690/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 4.876 (4.035)
Train: [28][700/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.067 (4.031)
Train: [28][710/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 4.233 (4.036)
Train: [28][720/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 3.118 (4.039)
Train: [28][730/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.511 (4.039)
Train: [28][740/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 3.384 (4.040)
Train: [28][750/1271]	BT 0.816 (0.822)	DT 0.000 (0.003)	loss 3.699 (4.030)
Train: [28][760/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.468 (4.033)
Train: [28][770/1271]	BT 0.822 (0.822)	DT 0.000 (0.003)	loss 4.210 (4.035)
Train: [28][780/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.826 (4.038)
Train: [28][790/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 2.802 (4.034)
Train: [28][800/1271]	BT 0.818 (0.822)	DT 0.000 (0.003)	loss 3.853 (4.029)
Train: [28][810/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 2.760 (4.029)
Train: [28][820/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 4.632 (4.030)
Train: [28][830/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 4.642 (4.031)
Train: [28][840/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 2.748 (4.031)
Train: [28][850/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 5.156 (4.033)
Train: [28][860/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.784 (4.038)
Train: [28][870/1271]	BT 0.817 (0.822)	DT 0.000 (0.003)	loss 4.240 (4.042)
Train: [28][880/1271]	BT 0.816 (0.822)	DT 0.000 (0.003)	loss 5.016 (4.040)
Train: [28][890/1271]	BT 0.819 (0.822)	DT 0.000 (0.003)	loss 3.128 (4.038)
Train: [28][900/1271]	BT 0.821 (0.822)	DT 0.000 (0.003)	loss 2.825 (4.035)
Train: [28][910/1271]	BT 0.820 (0.822)	DT 0.000 (0.003)	loss 3.578 (4.033)
Train: [28][920/1271]	BT 0.821 (0.821)	DT 0.000 (0.003)	loss 3.412 (4.031)
Train: [28][930/1271]	BT 0.821 (0.821)	DT 0.000 (0.003)	loss 4.774 (4.031)
Train: [28][940/1271]	BT 0.822 (0.821)	DT 0.000 (0.003)	loss 4.230 (4.031)
Train: [28][950/1271]	BT 0.822 (0.821)	DT 0.000 (0.002)	loss 4.929 (4.032)
Train: [28][960/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.295 (4.036)
Train: [28][970/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.102 (4.034)
Train: [28][980/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.252 (4.033)
Train: [28][990/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.438 (4.037)
Train: [28][1000/1271]	BT 0.822 (0.821)	DT 0.000 (0.002)	loss 4.326 (4.037)
Train: [28][1010/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.326 (4.034)
Train: [28][1020/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.816 (4.037)
Train: [28][1030/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 4.022 (4.037)
Train: [28][1040/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.798 (4.039)
Train: [28][1050/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.735 (4.040)
Train: [28][1060/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.582 (4.042)
Train: [28][1070/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 3.529 (4.043)
Train: [28][1080/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 4.934 (4.042)
Train: [28][1090/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.410 (4.042)
Train: [28][1100/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.621 (4.042)
Train: [28][1110/1271]	BT 0.818 (0.821)	DT 0.000 (0.002)	loss 4.123 (4.042)
Train: [28][1120/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 3.197 (4.043)
Train: [28][1130/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 3.466 (4.041)
Train: [28][1140/1271]	BT 0.817 (0.821)	DT 0.000 (0.002)	loss 3.490 (4.042)
Train: [28][1150/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.384 (4.042)
Train: [28][1160/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.581 (4.044)
Train: [28][1170/1271]	BT 0.822 (0.821)	DT 0.000 (0.002)	loss 5.496 (4.046)
Train: [28][1180/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.864 (4.044)
Train: [28][1190/1271]	BT 0.821 (0.821)	DT 0.000 (0.002)	loss 4.804 (4.044)
Train: [28][1200/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.039 (4.044)
Train: [28][1210/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 4.174 (4.043)
Train: [28][1220/1271]	BT 0.819 (0.821)	DT 0.000 (0.002)	loss 5.427 (4.043)
Train: [28][1230/1271]	BT 0.820 (0.821)	DT 0.000 (0.002)	loss 3.374 (4.044)
Train: [28][1240/1271]	BT 0.820 (0.821)	DT 0.011 (0.002)	loss 2.735 (4.041)
